Genes	Diseased_Sample_1	Diseased_Sample_2	Diseased_Sample_3	Diseased_Sample_4	Diseased_Sample_5	Diseased_Sample_6	Diseased_Sample_7	Diseased_Sample_8	Diseased_Sample_9	Diseased_Sample_10	Diseased_Sample_11	Diseased_Sample_12	Diseased_Sample_13	Diseased_Sample_14	Diseased_Sample_15	Diseased_Sample_16	Diseased_Sample_17	Diseased_Sample_18	Diseased_Sample_19	Diseased_Sample_20	Diseased_Sample_21	Diseased_Sample_22	Diseased_Sample_23	Diseased_Sample_24	Diseased_Sample_25	Diseased_Sample_26	Diseased_Sample_27	Diseased_Sample_28	Diseased_Sample_29	Diseased_Sample_30	Diseased_Sample_31	Diseased_Sample_32	Diseased_Sample_33	Diseased_Sample_34	Diseased_Sample_35	Diseased_Sample_36	Diseased_Sample_37	Diseased_Sample_38	Diseased_Sample_39	Diseased_Sample_40	Diseased_Sample_41	Diseased_Sample_42	Diseased_Sample_43	Diseased_Sample_44	Diseased_Sample_45	Diseased_Sample_46	Diseased_Sample_47	Diseased_Sample_48	Diseased_Sample_49	Diseased_Sample_50
Gene_11	5.35223634150832	12.3386226184309	8.27755358804546	7.42848657571033	6.22639171439137	12.9908866548917	15.6434733415215	4.77079820481653	10.6410113852422	17.2562965803303	9.64019908381624	4.00213541330319	28.8133328360634	6.22639171439137	8.12082438650179	10.7919954932055	5.35223634150832	20.2200537284591	7.35805101537149	10.9616996180137	11.4599593757719	24.0442888635237	22.9970604642188	5.95932059008625	23.4820471925886	9.72099062071484	10.2759452165587	13.1609100073585	12.3386226184309	18.8532227471988	4.85210907165226	5.03857859606835	2.5589405583353	11.3080935408944	13.1609100073585	29.0317041158245	3.47742547552932	19.5248980122374	11.3806999176705	12.9005132762932	18.2381856555531	4.50432595083106	32.666796662499	13.9779605813156	2.89831533374799	14.3391848787193	10.4323127523519	9.78878445610002	12.7036134161858	15.9733529831654
Gene_12	20.634731782982	8.12082438650179	6.55640154992886	5.75215956376681	8.81543754556767	8.04019607972946	13.9779605813156	10.7091441811774	10.556287404865	18.9784576593742	8.27755358804546	7.57348240672101	128.933925721079	10.2759452165587	17.7211442989921	18.6103596096042	4.59828333586494	31.3597955123607	7.26015077968788	6.80238117831793	34.1792835759368	13.8052780040714	17.5987549697503	2.89831533374799	13.8931181359721	9.49899485687041	7.35805101537149	24.5063664548136	3.89740168684882	24.8684991437945	6.13151545142048	3.3300932591015	4.68083761839828	10.4946944026664	11.6214208059091	14.0624664039651	19.1153255268734	18.7332305103478	3.64928129014122	19.4152918921905	10.6410113852422	9.72099062071484	32.9257757739028	27.4160190939664	5.03857859606835	7.8010041195105	8.89448082644924	13.1609100073585	8.89448082644924	17.5987549697503
Gene_13	70.4181244348388	6.7306528590773	10.4323127523519	4.00213541330319	5.53409873247811	13.2618982297514	8.51870320463968	14.0624664039651	7.8010041195105	17.3590269000621	6.06949784752091	3.89740168684882	13.633967072425	13.8052780040714	12.7036134161858	5.85434350546702	7.7300794044781	30.014779884529	8.12082438650179	19.7820170532126	37.2186761270286	16.5289886528603	8.58669605005388	6.94916896261285	31.0936890938052	15.7459250832863	14.0624664039651	16.6223952925975	11.2243765735055	22.2403840073675	14.5351213240257	3.47742547552932	5.27481334257231	8.96233943317664	30.820146156842	10.556287404865	11.1305820581802	6.65158555622801	5.11409344008635	17.497489745083	9.33686566418524	7.10125629977432	14.5351213240257	10.4946944026664	13.9779605813156	9.19951211242685	15.1219683837163	10.4946944026664	10.1974785935761	60.9029170065286
Gene_14	13.4482541512281	14.3391848787193	7.8010041195105	6.40752606149359	9.9424427594149	19.4152918921905	6.80238117831793	12.2518427568575	8.35564326071418	15.2138996044701	5.75215956376681	3.3300932591015	18.3692821219766	18.8532227471988	10.2759452165587	7.87341495098451	10.6410113852422	43.2030607580277	11.0480310045885	25.8023015973525	21.9031197531889	29.0317041158245	11.6949064566162	4.50432595083106	8.96233943317664	15.2138996044701	6.7306528590773	98.2485577478967	11.554604000265	19.7820170532126	3.3300932591015	4.50432595083106	4.9401919260115	10.4323127523519	9.72099062071484	17.2562965803303	12.6295802785727	10.880392555911	10.9616996180137	10.1974785935761	9.64019908381624	4.68083761839828	10.2759452165587	12.9005132762932	9.9424427594149	13.4482541512281	12.2518427568575	10.4323127523519	6.32157165241668	13.4482541512281
Gene_15	5.20703860324364	5.20703860324364	8.43572588372242	7.7300794044781	12.2518427568575	10.7919954932055	10.556287404865	5.53409873247811	16.6223952925975	14.3391848787193	10.556287404865	4.77079820481653	22.5441368041107	31.3597955123607	11.6949064566162	5.60414995130791	7.01389415308701	16.6223952925975	5.35223634150832	11.1305820581802	12.3386226184309	8.67410667969554	11.3080935408944	4.9401919260115	26.1657088149116	30.820146156842	7.10125629977432	39.6699644855061	8.58669605005388	17.3590269000621	9.12801853178249	6.06949784752091	5.35223634150832	9.8637641875937	10.2759452165587	9.8637641875937	10.9616996180137	8.58669605005388	2.5589405583353	12.9908866548917	21.590900219158	6.87418119439625	10.880392555911	17.7211442989921	5.53409873247811	7.94622556131883	16.0891491291114	14.7348000028457	8.43572588372242	6.47456517715581
Gene_16	14.4325866722036	25.0416810332976	13.7161758338053	3.78578261264837	6.13151545142048	7.26015077968788	27.0294891972825	9.41491740142021	18.3692821219766	17.1389841675355	10.3574581410377	6.7306528590773	21.7473670914607	21.4214106622072	9.78878445610002	18.0042762445777	11.0480310045885	13.3629927795396	4.77079820481653	19.2832982576816	23.1507393001381	38.1747344366478	19.9075978306534	4.85210907165226	11.985674260235	8.89448082644924	9.03788224894577	13.8052780040714	10.3574581410377	28.3355908749301	6.40752606149359	4.32351850802672	3.78578261264837	11.1305820581802	15.0328509224266	17.5987549697503	4.59828333586494	7.57348240672101	10.6410113852422	15.8409405262132	11.985674260235	6.22639171439137	28.5687102225689	15.8409405262132	14.6301876096749	10.556287404865	17.5987549697503	17.7211442989921	13.9779605813156	7.57348240672101
Gene_17	24.6873190308666	4.77079820481653	14.5351213240257	6.32157165241668	9.8637641875937	10.9616996180137	5.27481334257231	12.4309613473671	16.5289886528603	14.8213010675142	15.547575710196	5.03857859606835	16.1876120776024	9.64019908381624	12.8006705920697	17.3590269000621	8.81543754556767	20.634731782982	6.32157165241668	14.5351213240257	31.6831485782793	13.633967072425	14.4325866722036	5.75215956376681	11.6214208059091	12.2518427568575	4.32351850802672	12.2518427568575	10.4946944026664	8.51870320463968	6.65158555622801	3.89740168684882	4.00213541330319	16.4302806668997	31.3597955123607	11.3080935408944	7.65711117465553	25.5972319118266	7.35805101537149	7.87341495098451	13.7161758338053	9.33686566418524	13.8931181359721	12.520489180021	11.7816245008157	37.2186761270286	9.12801853178249	14.1497806325212	10.880392555911	10.7091441811774
Gene_18	13.2618982297514	11.6214208059091	13.0812217883777	4.59828333586494	4.50432595083106	9.33686566418524	7.10125629977432	6.55640154992886	8.67410667969554	12.8006705920697	17.2562965803303	5.27481334257231	20.634731782982	9.78878445610002	14.1497806325212	6.55640154992886	15.4351917289121	10.7091441811774	5.67500087237915	18.7332305103478	12.1669692419542	19.6711189233516	19.6711189233516	5.44873829071181	12.8006705920697	16.1876120776024	10.4946944026664	14.5351213240257	15.0328509224266	7.94622556131883	18.3692821219766	6.80238117831793	3.3300932591015	9.9424427594149	9.03788224894577	12.3386226184309	11.985674260235	11.985674260235	10.4323127523519	9.03788224894577	12.074533155647	11.3806999176705	23.8754149027274	24.0442888635237	13.4482541512281	10.4323127523519	25.5972319118266	12.9908866548917	9.33686566418524	13.5339805315679
Gene_19	9.8637641875937	20.2200537284591	5.95932059008625	5.85434350546702	10.880392555911	16.9196828398171	3.78578261264837	7.17641903924815	7.10125629977432	13.633967072425	6.47456517715581	8.35564326071418	17.1389841675355	27.4160190939664	20.0736890447287	17.021511391073	6.7306528590773	12.520489180021	5.95932059008625	10.4946944026664	11.6214208059091	15.0328509224266	35.7158027672379	4.00213541330319	13.8052780040714	16.0891491291114	18.1252573446668	8.35564326071418	15.4351917289121	14.238590484282	5.44873829071181	2.5589405583353	3.13910224208172	16.1876120776024	20.8129462967356	6.32157165241668	9.33686566418524	5.95932059008625	6.13151545142048	16.8228910831014	14.6301876096749	23.6562918031653	29.0317041158245	30.5534400572808	2.5589405583353	8.35564326071418	10.880392555911	7.10125629977432	8.73977303863507	8.96233943317664
Gene_20	12.4309613473671	6.65158555622801	6.94916896261285	3.64928129014122	12.4309613473671	5.75215956376681	7.65711117465553	13.3629927795396	13.7161758338053	20.9808767648424	5.53409873247811	3.64928129014122	33.8479582880642	11.6214208059091	12.3386226184309	13.7161758338053	10.880392555911	12.8006705920697	9.72099062071484	11.9035438880156	28.8133328360634	8.27755358804546	14.7348000028457	6.32157165241668	9.2680663984795	10.1974785935761	18.2381856555531	16.8228910831014	13.5339805315679	13.5339805315679	5.20703860324364	6.87418119439625	4.59828333586494	6.80238117831793	27.4160190939664	8.89448082644924	4.1156361532907	10.1049896937369	7.8010041195105	8.43572588372242	10.7091441811774	11.554604000265	16.1876120776024	44.2148071908324	10.2759452165587	9.78878445610002	18.3692821219766	15.9733529831654	12.3386226184309	9.78878445610002
Gene_21	16.8228910831014	11.3080935408944	6.13151545142048	8.19337813614795	5.95932059008625	14.8213010675142	8.89448082644924	7.26015077968788	8.04019607972946	15.4351917289121	8.35564326071418	4.85210907165226	36.8578574029819	10.7091441811774	7.87341495098451	12.1669692419542	17.2562965803303	20.4940239782744	11.554604000265	14.0624664039651	8.35564326071418	17.1389841675355	18.4977185904863	5.67500087237915	9.49899485687041	14.6301876096749	6.47456517715581	12.7036134161858	12.1669692419542	13.7161758338053	5.95932059008625	4.9401919260115	3.47742547552932	12.4309613473671	16.7205020203962	9.19951211242685	4.77079820481653	7.94622556131883	8.04019607972946	21.590900219158	19.9075978306534	9.2680663984795	27.4160190939664	14.7348000028457	8.35564326071418	11.0480310045885	33.5374190965583	15.7459250832863	19.7820170532126	17.8774310815549
Gene_22	15.0328509224266	8.89448082644924	8.12082438650179	7.49909755150497	11.6214208059091	10.4323127523519	36.8578574029819	5.11409344008635	5.75215956376681	22.3818731907291	13.4482541512281	6.06949784752091	18.1252573446668	12.9005132762932	10.1974785935761	5.44873829071181	5.95932059008625	33.5374190965583	15.322167457989	27.205062861134	20.634731782982	27.0294891972825	11.3806999176705	6.55640154992886	10.6410113852422	9.9424427594149	8.96233943317664	12.3386226184309	11.4599593757719	17.1389841675355	7.26015077968788	8.35564326071418	3.64928129014122	7.8010041195105	13.3629927795396	15.6434733415215	8.19337813614795	8.67410667969554	5.27481334257231	30.820146156842	16.6223952925975	10.7091441811774	15.6434733415215	19.9075978306534	4.9401919260115	6.06949784752091	19.2832982576816	7.7300794044781	9.78878445610002	26.6194459758749
Gene_23	62.9485818877353	14.0624664039651	12.4309613473671	4.9401919260115	13.0812217883777	6.40752606149359	6.22639171439137	8.89448082644924	8.43572588372242	18.3692821219766	22.1046687733395	9.33686566418524	12.520489180021	13.3629927795396	13.633967072425	15.0328509224266	3.78578261264837	10.556287404865	6.65158555622801	25.0416810332976	9.64019908381624	20.634731782982	24.8684991437945	4.1156361532907	14.8213010675142	17.8774310815549	8.27755358804546	20.2200537284591	7.10125629977432	17.497489745083	13.4482541512281	4.22963372808213	5.95932059008625	10.880392555911	9.9424427594149	29.4934840015776	5.11409344008635	8.35564326071418	12.6295802785727	2.89831533374799	22.9970604642188	23.1507393001381	23.6562918031653	23.3422176738772	12.1669692419542	5.27481334257231	7.8010041195105	8.19337813614795	5.27481334257231	10.7919954932055
Gene_24	17.2562965803303	6.94916896261285	16.6223952925975	7.87341495098451	14.3391848787193	7.65711117465553	4.41277371996812	9.78878445610002	11.985674260235	17.7211442989921	13.8931181359721	6.55640154992886	44.862155362908	5.75215956376681	18.8532227471988	8.89448082644924	7.49909755150497	17.497489745083	12.9908866548917	21.9031197531889	33.5374190965583	16.6223952925975	6.94916896261285	5.27481334257231	18.2381856555531	11.6949064566162	11.0480310045885	25.4169748100439	14.3391848787193	25.5972319118266	9.33686566418524	9.19951211242685	4.77079820481653	11.7816245008157	33.5374190965583	13.633967072425	2.89831533374799	7.42848657571033	9.49899485687041	7.17641903924815	10.1049896937369	8.73977303863507	12.4309613473671	9.2680663984795	11.6949064566162	6.87418119439625	10.7919954932055	6.87418119439625	11.3080935408944	23.8754149027274
Gene_25	15.9733529831654	8.96233943317664	14.8213010675142	6.47456517715581	12.9005132762932	6.06949784752091	7.26015077968788	7.35805101537149	12.1669692419542	15.8409405262132	11.9035438880156	10.7919954932055	8.58669605005388	8.81543754556767	12.074533155647	12.2518427568575	8.43572588372242	25.8023015973525	7.87341495098451	20.0736890447287	18.1252573446668	32.3254463744763	38.624113584329	6.7306528590773	20.8129462967356	13.3629927795396	11.554604000265	13.8931181359721	7.26015077968788	17.5987549697503	3.89740168684882	4.41277371996812	4.32351850802672	6.87418119439625	38.624113584329	13.2618982297514	3.13910224208172	17.1389841675355	13.7161758338053	4.41277371996812	13.633967072425	7.94622556131883	24.8684991437945	43.2030607580277	8.58669605005388	20.0736890447287	13.633967072425	11.2243765735055	16.5289886528603	14.6301876096749
Gene_26	10.1049896937369	19.9075978306534	4.32351850802672	5.03857859606835	12.1669692419542	14.0624664039651	5.03857859606835	5.85434350546702	16.4302806668997	11.554604000265	12.6295802785727	5.11409344008635	25.9924309426838	14.1497806325212	16.4302806668997	15.547575710196	12.6295802785727	22.5441368041107	7.57348240672101	14.238590484282	13.8052780040714	40.7628210651578	19.7820170532126	3.3300932591015	64.7440773842507	13.4482541512281	9.64019908381624	20.634731782982	11.7816245008157	16.5289886528603	9.03788224894577	4.00213541330319	3.89740168684882	8.73977303863507	9.57381928699868	14.5351213240257	13.8052780040714	13.8931181359721	3.89740168684882	6.55640154992886	17.1389841675355	14.1497806325212	10.4946944026664	18.6103596096042	3.64928129014122	7.42848657571033	12.3386226184309	8.51870320463968	8.19337813614795	14.5351213240257
Gene_27	15.4351917289121	18.1252573446668	12.6295802785727	7.35805101537149	9.41491740142021	9.41491740142021	12.9005132762932	8.96233943317664	5.53409873247811	10.7091441811774	4.1156361532907	2.5589405583353	10.3574581410377	10.4323127523519	13.4482541512281	13.3629927795396	11.3080935408944	10.2759452165587	5.44873829071181	14.1497806325212	14.0624664039651	14.0624664039651	7.7300794044781	5.11409344008635	10.3574581410377	13.8931181359721	9.49899485687041	8.58669605005388	9.49899485687041	12.3386226184309	5.03857859606835	3.13910224208172	5.11409344008635	10.9616996180137	14.7348000028457	11.1305820581802	6.87418119439625	15.9733529831654	5.85434350546702	7.8010041195105	16.9196828398171	10.880392555911	14.8213010675142	25.5972319118266	5.85434350546702	15.9733529831654	21.9031197531889	9.8637641875937	12.4309613473671	16.3261713538586
Gene_28	29.0317041158245	14.5351213240257	12.9005132762932	5.35223634150832	17.3590269000621	9.64019908381624	22.3818731907291	8.67410667969554	5.85434350546702	19.5248980122374	10.880392555911	5.75215956376681	22.2403840073675	11.985674260235	17.497489745083	17.497489745083	6.55640154992886	25.4169748100439	6.22639171439137	16.0891491291114	29.0317041158245	12.9908866548917	11.6214208059091	4.22963372808213	8.27755358804546	11.9035438880156	13.9779605813156	41.3016919689148	8.04019607972946	10.7091441811774	8.51870320463968	8.27755358804546	5.60414995130791	14.7348000028457	17.021511391073	10.3574581410377	7.8010041195105	12.7036134161858	4.41277371996812	13.8052780040714	10.4946944026664	9.03788224894577	26.8334561112907	11.6214208059091	4.68083761839828	19.4152918921905	12.074533155647	7.26015077968788	8.96233943317664	15.2138996044701
Gene_29	12.9908866548917	12.6295802785727	14.1497806325212	4.77079820481653	23.1507393001381	9.03788224894577	7.87341495098451	5.60414995130791	12.6295802785727	11.3806999176705	19.9075978306534	5.95932059008625	24.6873190308666	8.04019607972946	11.6214208059091	13.8931181359721	11.985674260235	8.67410667969554	11.9035438880156	18.0042762445777	17.021511391073	10.4946944026664	18.6103596096042	3.47742547552932	11.1305820581802	17.1389841675355	11.2243765735055	7.8010041195105	5.35223634150832	18.6103596096042	13.9779605813156	3.64928129014122	4.85210907165226	13.2618982297514	11.9035438880156	15.8409405262132	8.12082438650179	8.81543754556767	8.81543754556767	9.12801853178249	16.3261713538586	7.35805101537149	14.238590484282	24.308716912785	7.7300794044781	6.7306528590773	20.2200537284591	7.57348240672101	7.42848657571033	12.6295802785727
Gene_30	21.7473670914607	15.6434733415215	16.8228910831014	10.0166948511539	6.32157165241668	5.27481334257231	12.8006705920697	6.65158555622801	13.1609100073585	22.2403840073675	18.6103596096042	3.47742547552932	36.4524487118646	14.7348000028457	19.6711189233516	16.5289886528603	3.64928129014122	13.8931181359721	12.9005132762932	36.0759690080096	16.7205020203962	28.1110930958084	25.0416810332976	3.89740168684882	10.9616996180137	12.9005132762932	9.19951211242685	28.1110930958084	6.32157165241668	7.49909755150497	3.78578261264837	7.35805101537149	4.1156361532907	7.26015077968788	22.2403840073675	20.9808767648424	13.1609100073585	7.35805101537149	7.17641903924815	4.00213541330319	14.9200862661164	11.4599593757719	64.7440773842507	25.0416810332976	10.9616996180137	9.72099062071484	11.3080935408944	12.8006705920697	17.2562965803303	18.4977185904863
Gene_31	18.1252573446668	12.520489180021	9.57381928699868	4.32351850802672	7.94622556131883	10.6410113852422	16.3261713538586	14.238590484282	23.3422176738772	14.1497806325212	17.497489745083	20.9808767648424	15.547575710196	11.2243765735055	16.5289886528603	8.73977303863507	12.1669692419542	28.5687102225689	9.57381928699868	16.8228910831014	58.2091542789762	27.4160190939664	5.95932059008625	10.7091441811774	14.7348000028457	6.55640154992886	6.94916896261285	11.3806999176705	4.85210907165226	14.8213010675142	27.6594388244036	20.0736890447287	8.35564326071418	64.7440773842507	7.94622556131883	7.94622556131883	21.2496788768274	14.5351213240257	11.7816245008157	11.3080935408944	9.78878445610002	6.80238117831793	6.47456517715581	20.2200537284591	9.72099062071484	25.8023015973525	5.75215956376681	10.6410113852422	10.0166948511539	4.50432595083106
Gene_32	7.17641903924815	10.7091441811774	6.40752606149359	3.47742547552932	4.22963372808213	15.4351917289121	12.3386226184309	6.94916896261285	6.06949784752091	15.322167457989	19.4152918921905	11.3080935408944	4.50432595083106	15.6434733415215	15.9733529831654	14.238590484282	9.64019908381624	10.4323127523519	2.89831533374799	10.2759452165587	30.2955227107951	34.5224639013784	5.53409873247811	10.4946944026664	15.2138996044701	4.59828333586494	4.68083761839828	13.0812217883777	15.322167457989	9.8637641875937	25.8023015973525	10.1049896937369	8.27755358804546	23.4820471925886	8.12082438650179	4.68083761839828	7.42848657571033	12.074533155647	9.41491740142021	4.68083761839828	8.04019607972946	15.6434733415215	4.22963372808213	16.3261713538586	5.75215956376681	22.2403840073675	4.22963372808213	6.13151545142048	11.6214208059091	10.2759452165587
